"Price","Review.Scores.Cleanliness","Review.Scores.Communication","Minimum.Nights","Beds","Bathrooms","Guests.Included","Reviews.per.Month","Room.Type","Neighbourhood.Cleansed","Cancellation.Policy"
195,9,10,30,2,1,4,0.85,"Entire home/apt","Mission+","strict"
175,10,10,4,1,1,2,0.03,"Entire home/apt","Mission+","flexible"
120,9,10,1,1,1,1,0.06,"Private room","Mission+","flexible"
275,8,8,14,7,2,1,0.49,"Entire home/apt","Mission+","strict"
95,9,10,7,2,1,1,0.23,"Entire home/apt","Mission+","moderate"
165,8,9,2,2,1,2,1.26,"Entire home/apt","Mission+","flexible"
80,10,10,1,1,1,1,0.28,"Private room","Mission+","flexible"
100,10,10,1,1,1,1,2.57,"Entire home/apt","Mission+","moderate"
250,9,10,2,2,1,2,0.43,"Entire home/apt","Mission+","moderate"
160,10,10,5,1,1,1,0.22,"Entire home/apt","Outer Sunset+","strict"
200,10,10,30,2,1,2,1.3,"Entire home/apt","Castro/Upper Market","moderate"
150,10,10,1,1,1,1,0.24,"Private room","Castro/Upper Market","flexible"
129,10,10,1,1,1,1,6.15,"Private room","Castro/Upper Market","strict"
700,10,10,2,1,1,1,0.14,"Entire home/apt","Castro/Upper Market","moderate"
500,9,10,3,1,1,1,0.1,"Entire home/apt","Castro/Upper Market","moderate"
89,10,10,2,1,1,1,3.8,"Private room","Outer Sunset+","moderate"
149,8,10,2,2,1,2,1.51,"Entire home/apt","Outer Sunset+","strict"
217,10,10,3,1,1,1,0.21,"Entire home/apt","Outer Sunset+","flexible"
225,9,9,5,5,2,1,0.27,"Entire home/apt","Bernal Heights","moderate"
135,9,10,2,2,1,1,5.01,"Entire home/apt","Bernal Heights","strict"
185,9,10,2,1,1,1,0.88,"Private room","Inner Richmond","flexible"
75,10,10,1,1,1,1,3.67,"Shared room","Inner Richmond","flexible"
157,10,10,1,1,1,2,0.33,"Private room","Inner Richmond","flexible"
350,8,8,2,2,1.5,1,0.13,"Entire home/apt","Inner Richmond","strict"
145,9,10,2,1,1,1,0.59,"Entire home/apt","Marina","moderate"
200,10,10,2,2,1,2,0.27,"Entire home/apt","Marina","moderate"
299,10,10,2,1,1,1,2.09,"Entire home/apt","Marina","moderate"
120,10,10,1,1,1,1,0.71,"Private room","Marina","flexible"
160,10,9,2,1,1,1,1.06,"Entire home/apt","Marina","moderate"
395,9,10,3,2,1,4,0.82,"Entire home/apt","Marina","strict"
375,10,10,3,1,1,1,0.4,"Entire home/apt","Marina","strict"
185,10,10,30,1,1,2,0.59,"Entire home/apt","Marina","strict"
600,10,10,3,2,1,1,1.13,"Entire home/apt","Marina","flexible"
325,9,10,2,1,1,1,0.5,"Entire home/apt","Marina","moderate"
350,8,10,1,2,2,2,0.19,"Entire home/apt","Marina","strict"
120,9,7,30,2,1,2,0.16,"Entire home/apt","Bayview","strict"
200,8,10,2,1,1,1,0.76,"Entire home/apt","South of Market","flexible"
64,9,10,1,1,1,1,0.81,"Private room","South of Market","flexible"
219,10,10,2,1,1,2,1.51,"Entire home/apt","Potrero Hill","moderate"
95,9,10,1,1,1,2,5.85,"Private room","Potrero Hill","flexible"
140,9,10,1,1,1.5,1,2.12,"Entire home/apt","Potrero Hill","moderate"
180,10,9,2,2,1,2,4.54,"Entire home/apt","Castro/Upper Market","moderate"
200,9,9,2,1,1,2,0.3,"Entire home/apt","Castro/Upper Market","moderate"
50,8,9,30,2,1,2,1.07,"Private room","Bayview","moderate"
995,10,10,3,3,1,1,0.29,"Entire home/apt","Pacific Heights+","flexible"
225,10,10,2,1,1,2,2,"Entire home/apt","Pacific Heights+","moderate"
90,9,10,1,1,1,1,0.12,"Private room","Pacific Heights+","flexible"
115,9,10,1,1,1,1,0.11,"Entire home/apt","Pacific Heights+","flexible"
540,9,10,3,2,1.5,1,0.35,"Entire home/apt","Pacific Heights+","strict"
200,9,10,2,2,1,2,1.94,"Entire home/apt","Pacific Heights+","strict"
111,9,10,1,1,1,1,0.4,"Entire home/apt","Pacific Heights+","moderate"
120,9,10,1,1,1,1,1.54,"Entire home/apt","South of Market","flexible"
75,6,8,1,1,2,1,0.16,"Private room","South of Market","flexible"
550,9,9,3,1,1,1,0.15,"Entire home/apt","South of Market","flexible"
150,10,10,2,1,1,1,2.44,"Private room","South of Market","moderate"
388,10,10,3,2,2,1,0.3,"Entire home/apt","South of Market","moderate"
795,10,10,1,1,2,1,0.08,"Entire home/apt","South of Market","moderate"
130,9,9,1,1,1,2,1.88,"Entire home/apt","South of Market","strict"
150,9,10,30,1,1,1,1.01,"Entire home/apt","South of Market","moderate"
249,10,10,3,1,1,1,0.64,"Entire home/apt","South of Market","strict"
148,10,10,1,1,1,3,7.89,"Private room","South of Market","strict"
175,10,10,2,1,1,1,0.42,"Private room","South of Market","flexible"
175,10,10,30,3,1,4,0.65,"Entire home/apt","North Beach","strict"
465,10,10,30,3,2,4,3.1,"Entire home/apt","North Beach","strict"
95,9,10,2,1,1,1,1.3,"Private room","Nob Hill","moderate"
188,10,10,2,2,1,1,0.51,"Entire home/apt","Nob Hill","strict"
333,8,10,1,1,1,1,0.11,"Entire home/apt","Nob Hill","moderate"
100,9,10,5,1,1,1,0.67,"Entire home/apt","Nob Hill","moderate"
145,10,10,1,1,1,2,0.42,"Entire home/apt","Nob Hill","moderate"
218,10,10,3,1,1,1,0.33,"Entire home/apt","Nob Hill","strict"
197,10,10,1,2,1,1,3.16,"Entire home/apt","Nob Hill","flexible"
70,8,9,7,1,1,1,0.29,"Private room","Nob Hill","flexible"
90,7,10,7,2,1,1,0.11,"Private room","Nob Hill","flexible"
150,10,10,1,1,1,2,0.19,"Private room","Nob Hill","strict"
100,7,9,1,1,1,1,0.16,"Private room","Nob Hill","flexible"
500,10,10,2,2,1,1,0.05,"Entire home/apt","Nob Hill","moderate"
499,10,10,1,3,3,1,0.82,"Entire home/apt","Nob Hill","strict"
38,9,9,1,1,1,1,2.47,"Private room","Outer Sunset+","flexible"
120,10,10,2,1,1,2,0.28,"Entire home/apt","Western Addition","strict"
210,9,10,8,2,1,2,0.29,"Entire home/apt","Western Addition","strict"
199,10,10,1,1,1,1,0.21,"Entire home/apt","Western Addition","flexible"
389,10,10,7,1,1.5,1,0.06,"Private room","Western Addition","strict"
195,10,10,7,1,1,2,4.14,"Entire home/apt","Western Addition","strict"
80,10,10,1,1,1,1,0.14,"Private room","Western Addition","flexible"
50,10,10,1,1,1,1,0.78,"Private room","Western Addition","flexible"
80,8,8,1,1,1,1,0.34,"Private room","Western Addition","moderate"
100,8,10,7,1,1,1,0.24,"Private room","Haight Ashbury","flexible"
325,10,10,3,1,2,1,0.03,"Private room","Haight Ashbury","strict"
85,8,10,5,1,1,1,0.18,"Private room","Haight Ashbury","flexible"
295,9,10,3,1,1,1,1.24,"Entire home/apt","Haight Ashbury","moderate"
179,9,9,2,2,1,1,2.93,"Entire home/apt","Haight Ashbury","strict"
500,10,10,5,1,1,1,0.11,"Private room","Haight Ashbury","flexible"
389,10,10,2,2,1.5,1,0.34,"Entire home/apt","Haight Ashbury","strict"
89,9,10,2,1,1.5,1,1.82,"Private room","Haight Ashbury","moderate"
129,9,9,2,2,1,1,1.1,"Entire home/apt","South SF","moderate"
99,10,10,3,1,1,1,2.53,"Private room","South SF","flexible"
62,9,9,2,1,1,2,0.17,"Private room","Downtown/Civic Center","flexible"
395,10,10,2,2,2,1,0.11,"Entire home/apt","Downtown/Civic Center","flexible"
400,9,10,2,2,2.5,1,0.37,"Entire home/apt","Western Addition","flexible"
150,9,10,6,3,1,3,0.64,"Entire home/apt","Western Addition","strict"
110,9,10,3,1,1,1,1.53,"Entire home/apt","Western Addition","strict"
59,8,10,5,1,1,1,0.12,"Private room","Western Addition","moderate"
109,9,10,1,1,1,1,0.61,"Entire home/apt","Western Addition","flexible"
178,10,10,7,1,1,1,0.62,"Entire home/apt","Western Addition","strict"
150,10,10,3,1,1,2,0.05,"Entire home/apt","Western Addition","strict"
275,9,10,2,2,1,1,0.15,"Entire home/apt","Western Addition","moderate"
500,10,9,1,2,1,1,0.12,"Entire home/apt","Western Addition","flexible"
150,10,10,1,1,1,3,4.06,"Entire home/apt","Western Addition","moderate"
225,10,10,3,1,1,1,0.15,"Entire home/apt","Western Addition","flexible"
180,9,9,1,1,1,1,4.29,"Entire home/apt","Western Addition","flexible"
99,10,10,3,1,1,2,0.65,"Private room","Western Addition","strict"
106,10,10,30,1,1,1,1.43,"Entire home/apt","Western Addition","strict"
350,10,10,3,2,1.5,4,1.4,"Entire home/apt","Western Addition","strict"
250,10,10,1,1,1.5,2,0.45,"Private room","Western Addition","strict"
100,10,10,1,1,1,2,0.74,"Private room","Western Addition","strict"
350,10,10,3,1,1,2,0.59,"Entire home/apt","Downtown/Civic Center","moderate"
65,8,8,1,1,1,1,3.72,"Private room","Downtown/Civic Center","flexible"
999,10,10,1,1,1,1,0.07,"Entire home/apt","Downtown/Civic Center","flexible"
150,10,10,2,1,1,1,0.33,"Entire home/apt","Downtown/Civic Center","strict"
229,10,10,1,2,1,1,0.35,"Private room","Downtown/Civic Center","strict"
159,10,10,1,1,1,1,7.06,"Entire home/apt","Noe Valley+","strict"
500,10,10,1,2,1.5,1,5.21,"Entire home/apt","Russian Hill","moderate"
400,10,10,3,2,1,1,0.04,"Entire home/apt","Russian Hill","moderate"
275,10,9,3,1,1,2,0.75,"Private room","Russian Hill","moderate"
298,10,10,2,2,1,1,0.19,"Entire home/apt","Russian Hill","strict"
200,10,10,1,1,1,1,0.1,"Private room","Russian Hill","flexible"
200,10,10,14,1,1,1,0.54,"Entire home/apt","Russian Hill","strict"
170,10,10,30,3,1,1,0.41,"Entire home/apt","Noe Valley+","strict"
170,10,10,7,1,1,1,0.08,"Private room","Noe Valley+","flexible"
150,10,10,2,1,1,1,3.67,"Entire home/apt","Noe Valley+","moderate"
200,10,10,3,2,1,1,0.44,"Entire home/apt","Noe Valley+","strict"
156,10,10,2,1,1,2,0.37,"Entire home/apt","Noe Valley+","strict"
299,8,10,2,1,2,1,0.04,"Entire home/apt","Noe Valley+","flexible"
271,10,10,30,3,2,2,1.96,"Entire home/apt","Noe Valley+","strict"
200,10,10,2,2,1,1,4.59,"Entire home/apt","Noe Valley+","moderate"
100,10,10,1,1,1,1,0.66,"Private room","Noe Valley+","flexible"
175,10,10,2,1,1,2,0.89,"Entire home/apt","Noe Valley+","moderate"
165,10,10,3,1,1,1,0.64,"Entire home/apt","Inner Sunset","strict"
200,10,10,2,1,1,4,0.35,"Entire home/apt","Inner Sunset","strict"
129,10,10,2,1,1,2,3.74,"Entire home/apt","Inner Sunset","strict"
46,8,10,15,1,1,1,0.3,"Private room","Inner Sunset","flexible"
75,9,10,1,1,1,1,3.12,"Private room","Inner Sunset","moderate"
55,8,9,1,1,1.5,1,0.27,"Private room","Mission+","flexible"
177,10,10,1,1,1.5,1,0.39,"Private room","Outer Richmond","flexible"
120,9,10,2,2,1,4,1.91,"Entire home/apt","Outer Richmond","strict"
315,10,10,3,4,2,5,0.39,"Entire home/apt","Outer Richmond","strict"
170,6,10,7,2,1,1,0.05,"Entire home/apt","Outer Richmond","flexible"
205,9,10,3,2,2,2,0.76,"Entire home/apt","Outer Richmond","strict"
98,8,10,2,1,1,1,4.97,"Entire home/apt","South SF","moderate"
135,10,10,2,2,1,4,2.37,"Entire home/apt","South SF","moderate"
100,9,10,1,1,1,1,1.94,"Entire home/apt","South SF","strict"
100,6,10,180,1,1,1,3.68,"Private room","Financial District","flexible"
159,10,10,1,1,1,1,1.02,"Private room","Financial District","flexible"
300,10,10,2,1,1,1,0.76,"Entire home/apt","Financial District","strict"
282,10,9,4,1,1,1,0.07,"Entire home/apt","Financial District","strict"
80,9,10,31,1,1,1,0.49,"Private room","Mission+","flexible"
120,9,9,3,2,1,1,0.17,"Entire home/apt","Mission+","moderate"
165,10,10,3,3,1,4,3.99,"Entire home/apt","Mission+","strict"
225,8,10,2,2,1,2,1.28,"Entire home/apt","Mission+","moderate"
200,10,10,1,1,1,2,0.73,"Private room","Mission+","strict"
95,10,10,3,1,1,1,1.18,"Private room","Mission+","moderate"
103,9,10,2,1,1.5,1,4.06,"Private room","Mission+","strict"
180,10,10,1,1,1,1,0.99,"Entire home/apt","Mission+","moderate"
215,10,10,2,2,1,2,0.79,"Entire home/apt","Mission+","strict"
75,10,10,3,1,1,2,0.13,"Private room","Russian Hill","strict"
120,10,10,3,1,1.5,1,1,"Private room","Russian Hill","flexible"
122,8,9,5,1,1,1,0.79,"Entire home/apt","Russian Hill","strict"
360,9,10,4,2,2,3,0.38,"Entire home/apt","Noe Valley+","strict"
155,10,10,2,1,1,2,1.83,"Entire home/apt","Noe Valley+","strict"
195,10,10,3,1,1,1,0.23,"Entire home/apt","Noe Valley+","strict"
275,9,10,14,3,1,1,0.49,"Entire home/apt","Noe Valley+","flexible"
143,10,10,2,1,1,1,0.59,"Private room","Western Addition","strict"
450,10,10,4,2,2,1,0.12,"Entire home/apt","Western Addition","strict"
130,8,10,1,1,1,1,0.17,"Private room","Western Addition","flexible"
390,9,10,2,6,2,4,1.26,"Entire home/apt","Haight Ashbury","strict"
265,10,10,24,3,1.5,5,0.93,"Entire home/apt","Haight Ashbury","moderate"
198,9,10,1,1,1,2,3.12,"Entire home/apt","Haight Ashbury","strict"
350,10,10,2,2,1.5,1,0.2,"Entire home/apt","Haight Ashbury","strict"
107,9,10,1,1,1.5,1,0.97,"Private room","Haight Ashbury","strict"
120,10,10,3,1,1,2,0.59,"Entire home/apt","Outer Sunset+","strict"
211,10,10,2,1,1,1,1.75,"Entire home/apt","Outer Sunset+","strict"
220,9,9,3,2,1,1,0.35,"Entire home/apt","Outer Sunset+","moderate"
950,10,10,3,1,1,1,0.13,"Entire home/apt","Financial District","flexible"
180,10,10,2,1,1,1,3.56,"Private room","Financial District","moderate"
450,10,10,3,1,1.5,1,0.12,"Entire home/apt","Financial District","flexible"
70,9,9,1,1,1,1,3.43,"Private room","South SF","moderate"
50,9,9,2,1,1,1,3.09,"Private room","South SF","strict"
180,10,10,30,1,1,1,1.04,"Entire home/apt","Mission+","strict"
100,10,10,1,1,1,1,0.28,"Private room","Mission+","flexible"
500,10,10,1,2,1,4,0.4,"Entire home/apt","Mission+","strict"
315,9,10,4,2,1,4,1.19,"Entire home/apt","Mission+","moderate"
70,10,9,1,1,1.5,1,1.18,"Private room","Mission+","flexible"
120,10,10,3,1,1,1,0.15,"Entire home/apt","Mission+","moderate"
170,10,9,1,1,1,1,0.68,"Entire home/apt","Mission+","flexible"
110,9,9,1,1,1,1,3.97,"Entire home/apt","Downtown/Civic Center","flexible"
135,10,10,5,1,1,1,1.65,"Entire home/apt","Downtown/Civic Center","flexible"
129,9,10,3,1,1,2,4.27,"Entire home/apt","Downtown/Civic Center","moderate"
128,10,10,1,1,1,2,4.37,"Entire home/apt","Downtown/Civic Center","strict"
125,9,10,1,1,1,1,2.27,"Private room","Downtown/Civic Center","moderate"
317,10,10,1,1,1,2,1.79,"Entire home/apt","Downtown/Civic Center","moderate"
164,10,10,2,2,1,1,2.56,"Entire home/apt","South SF","moderate"
150,10,9,2,1,1,4,0.91,"Entire home/apt","South SF","moderate"
750,9,9,4,2,1,1,0.36,"Entire home/apt","Russian Hill","strict"
150,10,10,3,1,1,1,2.12,"Entire home/apt","Haight Ashbury","flexible"
225,9,9,5,2,1,1,0.23,"Entire home/apt","Haight Ashbury","moderate"
100,10,10,1,1,1,1,1.27,"Private room","South SF","flexible"
279,9,9,1,4,2,4,0.94,"Entire home/apt","South SF","strict"
65,9,10,1,1,1,1,4.35,"Private room","Downtown/Civic Center","flexible"
100,8,10,1,1,1,2,0.07,"Private room","Downtown/Civic Center","flexible"
180,10,10,1,2,1,1,0.06,"Entire home/apt","Downtown/Civic Center","strict"
800,10,9,1,2,1,1,0.65,"Entire home/apt","Downtown/Civic Center","flexible"
160,8,10,5,2,1,1,0.18,"Entire home/apt","Downtown/Civic Center","strict"
250,10,10,2,2,1,1,0.38,"Entire home/apt","Downtown/Civic Center","strict"
99,8,10,2,1,1,1,0.44,"Entire home/apt","Inner Sunset","strict"
325,9,10,2,2,1,4,0.26,"Entire home/apt","Inner Sunset","strict"
385,10,10,4,4,1,1,1.94,"Entire home/apt","Inner Sunset","flexible"
45,9,10,1,2,1,1,8.33,"Shared room","Inner Sunset","flexible"
149,10,10,3,1,1,1,3.67,"Entire home/apt","Inner Sunset","moderate"
200,10,10,1,1,1.5,1,0.05,"Private room","Mission+","flexible"
145,10,10,2,1,1,2,1,"Entire home/apt","Outer Richmond","strict"
100,9,10,2,1,1,1,0.38,"Private room","Outer Richmond","strict"
100,10,10,31,2,1,1,0.24,"Entire home/apt","Outer Richmond","strict"
70,10,10,2,1,1.5,1,2.38,"Private room","Outer Richmond","strict"
100,10,10,2,1,1,1,2.01,"Private room","Bernal Heights","moderate"
120,10,10,2,2,1,2,3.04,"Entire home/apt","Bernal Heights","moderate"
93,10,8,4,1,1,1,0.09,"Entire home/apt","Bernal Heights","moderate"
190,10,10,2,1,1,2,0.03,"Private room","Bernal Heights","moderate"
150,9,10,3,1,1,2,1.38,"Entire home/apt","Bernal Heights","moderate"
190,9,10,3,2,1,2,3.29,"Entire home/apt","Bernal Heights","moderate"
130,10,10,2,1,1,2,6.32,"Entire home/apt","Bernal Heights","moderate"
79,9,10,2,1,1,1,2.76,"Private room","Inner Richmond","flexible"
69,9,10,1,1,1,1,3.78,"Private room","Inner Richmond","moderate"
275,10,10,2,2,1.5,4,0.8,"Entire home/apt","Inner Richmond","strict"
165,8,10,3,1,1,1,0.26,"Entire home/apt","Inner Richmond","moderate"
220,10,10,1,1,1,1,0.3,"Private room","Marina","flexible"
195,10,10,1,1,1,1,1.4,"Entire home/apt","Marina","moderate"
400,10,10,1,1,1,1,0.96,"Entire home/apt","Marina","moderate"
139,9,10,2,1,1.5,1,6.48,"Private room","Marina","moderate"
250,8,8,1,4,2,1,0.12,"Entire home/apt","Marina","strict"
400,10,10,1,2,2,1,0.15,"Entire home/apt","Marina","flexible"
315,10,10,1,1,1,1,0.13,"Entire home/apt","Marina","strict"
175,10,10,3,1,1,1,3.38,"Private room","Marina","moderate"
186,9,10,1,1,1,1,0.71,"Private room","Marina","flexible"
250,10,10,2,1,1,3,0.47,"Private room","Marina","moderate"
450,9,10,30,2,2,1,1.2,"Entire home/apt","Mission+","flexible"
235,10,10,3,1,1,2,4.39,"Entire home/apt","Mission+","strict"
300,9,10,2,1,1,1,0.14,"Shared room","Mission+","flexible"
100,8,9,30,3,1.5,1,0.55,"Private room","Outer Sunset+","strict"
200,10,10,2,1,1,1,0.08,"Private room","Mission+","flexible"
120,10,10,1,1,1,1,1.02,"Private room","Mission+","moderate"
68,10,10,4,1,1,1,3.4,"Private room","Mission+","moderate"
194,10,10,30,1,1.5,1,2.45,"Entire home/apt","Mission+","moderate"
250,9,10,2,1,1,4,0.32,"Entire home/apt","Mission+","strict"
250,10,9,4,2,2,4,0.3,"Entire home/apt","Mission+","strict"
350,10,10,2,2,1,1,1.77,"Entire home/apt","Mission+","moderate"
125,10,10,1,1,0,1,0.14,"Private room","Mission+","flexible"
210,9,10,1,5,1,2,4.52,"Entire home/apt","Mission+","strict"
120,10,10,3,1,1,1,0.1,"Private room","Mission+","moderate"
100,10,10,2,2,1,2,3.75,"Private room","South SF","strict"
60,10,10,3,1,1,2,2.05,"Entire home/apt","South SF","moderate"
350,10,10,3,1,1,1,1.27,"Entire home/apt","Pacific Heights+","moderate"
175,10,10,1,1,1,1,0.37,"Entire home/apt","Pacific Heights+","flexible"
188,10,10,2,1,1,2,1.27,"Private room","Pacific Heights+","strict"
250,9,10,1,1,1,1,0.03,"Shared room","Pacific Heights+","flexible"
699,9,10,1,2,3.5,1,0.29,"Entire home/apt","Pacific Heights+","strict"
129,6,10,30,1,1,1,0.17,"Entire home/apt","Pacific Heights+","strict"
395,10,10,3,3,1.5,1,0.71,"Entire home/apt","Pacific Heights+","moderate"
120,10,10,3,1,1,1,0.06,"Entire home/apt","Pacific Heights+","flexible"
110,7,10,1,1,1,2,0.2,"Private room","Pacific Heights+","flexible"
125,10,10,2,1,1,1,0.28,"Entire home/apt","Pacific Heights+","strict"
150,10,10,2,1,1,2,0.36,"Entire home/apt","South of Market","strict"
99,10,10,1,1,1,1,5.85,"Private room","Castro/Upper Market","moderate"
120,9,10,7,2,1,2,1.1,"Entire home/apt","Castro/Upper Market","strict"
450,9,9,15,3,1,1,0.21,"Entire home/apt","Castro/Upper Market","strict"
114,4,8,2,1,1,1,0.05,"Entire home/apt","Castro/Upper Market","strict"
195,10,10,1,2,1,2,2.9,"Entire home/apt","Castro/Upper Market","moderate"
215,9,10,1,3,1,2,1.65,"Entire home/apt","Castro/Upper Market","strict"
139,10,10,1,1,1,1,2.37,"Private room","Castro/Upper Market","strict"
185,10,10,3,1,1,1,0.05,"Entire home/apt","Castro/Upper Market","flexible"
207,10,10,1,2,1,2,1.29,"Entire home/apt","Castro/Upper Market","strict"
76,2,2,1,2,1,1,1,"Private room","Castro/Upper Market","flexible"
375,10,10,3,4,2,4,0.27,"Entire home/apt","Castro/Upper Market","strict"
100,10,10,2,1,1,1,0.32,"Private room","Castro/Upper Market","strict"
180,9,10,2,2,1,3,2,"Entire home/apt","Castro/Upper Market","flexible"
135,10,10,1,1,1,2,0.06,"Entire home/apt","Outer Sunset+","moderate"
140,9,10,1,1,1,1,1.91,"Private room","Outer Sunset+","flexible"
150,10,10,3,1,1,2,1.6,"Entire home/apt","Outer Sunset+","moderate"
215,10,10,1,1,1,1,0.24,"Private room","Outer Sunset+","flexible"
99,10,10,2,1,1,1,0.71,"Private room","South of Market","strict"
140,10,10,3,1,1,1,2.87,"Private room","South of Market","strict"
109,9,10,2,1,1,1,4.52,"Private room","South of Market","moderate"
119,10,10,1,2,1,2,0.61,"Private room","South of Market","strict"
88,9,10,2,1,1,1,2.58,"Private room","South of Market","flexible"
97,9,10,2,1,1,1,0.05,"Private room","South of Market","flexible"
500,10,10,4,3,2,4,0.03,"Entire home/apt","South of Market","strict"
60,10,9,15,1,1,1,0.86,"Private room","South of Market","flexible"
322,9,10,1,2,2,4,4.27,"Entire home/apt","South of Market","moderate"
99,8,8,2,1,1,1,0.05,"Private room","South of Market","flexible"
245,10,10,3,2,2,1,0.25,"Entire home/apt","South of Market","strict"
400,10,10,3,3,1,1,0.1,"Entire home/apt","Potrero Hill","flexible"
180,9,10,3,2,1.5,4,0.09,"Entire home/apt","Castro/Upper Market","strict"
100,6,10,5,1,1,1,1,"Entire home/apt","Castro/Upper Market","strict"
350,10,10,5,1,1,1,0.91,"Entire home/apt","Castro/Upper Market","flexible"
80,10,10,1,1,1,2,2.03,"Entire home/apt","Chinatown","strict"
295,10,10,2,2,1,2,0.56,"Entire home/apt","North Beach","strict"
250,10,10,2,2,1,4,1.42,"Entire home/apt","North Beach","moderate"
95,10,10,7,1,1.5,2,0.13,"Private room","North Beach","strict"
160,9,10,2,1,1,1,1.54,"Entire home/apt","North Beach","flexible"
275,10,10,30,4,1,5,0.08,"Entire home/apt","North Beach","strict"
300,8,10,2,1,1,2,0.36,"Entire home/apt","North Beach","flexible"
95,9,9,30,1,1,1,2.45,"Entire home/apt","North Beach","moderate"
225,8,10,2,2,1,1,0.07,"Entire home/apt","Nob Hill","flexible"
200,8,10,1,1,1,2,0.26,"Private room","Nob Hill","flexible"
250,10,10,2,1,1,1,0.53,"Entire home/apt","Nob Hill","flexible"
200,10,10,30,2,1,2,1.53,"Entire home/apt","Nob Hill","moderate"
259,9,10,2,2,1,4,2.61,"Entire home/apt","Nob Hill","strict"
185,10,10,4,1,1,1,0.14,"Entire home/apt","Nob Hill","strict"
79,9,10,2,1,1,1,2.98,"Private room","Nob Hill","moderate"
69,10,10,3,1,1,1,0.98,"Private room","Nob Hill","strict"
700,8,9,30,3,2,4,0.56,"Entire home/apt","Nob Hill","strict"
70,10,9,7,1,1,1,1.47,"Private room","Nob Hill","flexible"
200,9,10,2,1,1,1,1.82,"Entire home/apt","Nob Hill","moderate"
175,10,10,3,2,1,1,0.22,"Entire home/apt","Outer Sunset+","strict"
179,10,10,2,2,1,1,0.11,"Entire home/apt","Western Addition","strict"
250,10,10,1,1,1.5,2,1.76,"Entire home/apt","Western Addition","strict"
150,9,10,5,1,1,1,0.27,"Entire home/apt","Western Addition","strict"
265,9,10,5,1,1,1,0.85,"Entire home/apt","Western Addition","strict"
100,9,10,1,1,1,1,3.83,"Private room","Western Addition","flexible"
145,10,10,3,2,1.5,1,4.16,"Private room","Western Addition","strict"
175,10,10,1,2,1,2,0.95,"Entire home/apt","Western Addition","strict"
80,8,10,1,1,1,1,0.29,"Private room","Western Addition","moderate"
80,9,9,7,1,1,1,0.28,"Private room","Western Addition","flexible"
200,10,10,1,1,1.5,1,2.3,"Private room","Western Addition","flexible"
120,10,10,1,1,2,1,0.06,"Private room","Western Addition","flexible"
300,9,10,2,2,1,1,1.01,"Entire home/apt","Western Addition","strict"
75,9,9,20,1,1,1,1.36,"Private room","Western Addition","moderate"
180,10,10,1,1,1,1,1.04,"Private room","Western Addition","moderate"
175,10,10,1,1,1,1,0.09,"Entire home/apt","Western Addition","moderate"
175,10,10,1,2,1,1,0.05,"Entire home/apt","Western Addition","flexible"
100,9,10,1,1,1,1,0.43,"Private room","Western Addition","flexible"
650,10,10,2,2,1,2,0.05,"Entire home/apt","Western Addition","flexible"
300,10,10,1,1,1,1,0.64,"Private room","Western Addition","flexible"
500,9,10,2,1,1,1,4.09,"Entire home/apt","Western Addition","strict"
210,10,10,2,2,1,4,3.47,"Entire home/apt","Western Addition","strict"
500,9,9,7,3,1,1,0.17,"Entire home/apt","Western Addition","flexible"
275,10,10,1,4,1,4,5.47,"Entire home/apt","Western Addition","moderate"
100,8,10,3,1,1,1,2.76,"Private room","Western Addition","flexible"
175,9,10,8,2,1,1,0.44,"Entire home/apt","Western Addition","flexible"
440,10,9,5,3,2,1,0.11,"Entire home/apt","Western Addition","moderate"
150,10,10,3,1,1,1,1.64,"Private room","Western Addition","flexible"
95,8,9,1,1,1,1,0.05,"Entire home/apt","Western Addition","moderate"
145,9,10,1,1,1,2,0.35,"Entire home/apt","Western Addition","flexible"
290,10,10,2,2,1,1,0.84,"Entire home/apt","Haight Ashbury","strict"
650,10,10,1,3,1,1,0.15,"Entire home/apt","Haight Ashbury","flexible"
325,10,10,1,2,1.5,1,2.18,"Private room","Haight Ashbury","flexible"
95,6,9,1,1,1,1,1.48,"Private room","Haight Ashbury","flexible"
124,10,10,2,1,1,1,0.05,"Private room","Haight Ashbury","strict"
150,9,9,2,1,1,4,2.34,"Entire home/apt","Haight Ashbury","flexible"
210,10,10,2,3,1,4,2.61,"Entire home/apt","Haight Ashbury","flexible"
150,10,10,1,1,1,1,2.49,"Private room","Haight Ashbury","flexible"
109,10,10,2,1,1,1,3.47,"Private room","Haight Ashbury","strict"
175,10,10,2,2,1,1,0.4,"Entire home/apt","Nob Hill","flexible"
150,9,10,3,2,1,1,1.76,"Entire home/apt","Nob Hill","flexible"
295,10,10,2,3,1,4,2.22,"Entire home/apt","Outer Sunset+","strict"
80,9,10,1,1,1,1,2.23,"Private room","Outer Sunset+","flexible"
120,10,10,5,1,1,2,1.64,"Entire home/apt","Outer Sunset+","strict"
200,10,10,3,1,1,1,0.09,"Entire home/apt","Western Addition","moderate"
200,9,10,1,2,1,1,0.91,"Entire home/apt","Western Addition","flexible"
200,10,10,7,2,1,3,0.21,"Entire home/apt","Western Addition","moderate"
425,10,10,3,3,2,6,1.2,"Entire home/apt","Western Addition","moderate"
140,10,10,3,1,1.5,1,0.37,"Private room","Western Addition","moderate"
164,7,10,1,1,2,1,3.12,"Private room","Haight Ashbury","flexible"
