"Price","Review.Scores.Cleanliness","Review.Scores.Communication","Minimum.Nights","Beds","Bathrooms","Guests.Included","Reviews.per.Month","Room.Type","Neighbourhood.Cleansed","Cancellation.Policy"
100,9,10,2,2,1,3,1.13,"Entire home/apt","Shaw, Logan Circle","moderate"
195,10,10,2,1,1,1,1.19,"Entire home/apt","Shaw, Logan Circle","moderate"
285,10,10,2,2,1,3,2.18,"Entire home/apt","Shaw, Logan Circle","moderate"
375,10,10,2,1,1,1,2.29,"Entire home/apt","A","moderate"
90,9,10,1,2,1,1,3.28,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","flexible"
77,8,9,1,1,1,1,7.42,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","strict"
85,9,10,3,1,1,1,0.74,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","flexible"
49,9,9,1,1,1,2,4.18,"Private room","Ivy City, Arboretum, Trinidad, Carver Langston","moderate"
160,10,10,2,2,1,4,4.32,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","moderate"
60,10,10,1,1,1,1,0.27,"Private room","Ivy City, Arboretum, Trinidad, Carver Langston","strict"
178,10,10,1,1,1,1,4.98,"Entire home/apt","Georgetown, Burleith/Hillandale","flexible"
80,10,10,5,1,1,1,1.52,"Entire home/apt","Georgetown, Burleith/Hillandale","flexible"
10,10,10,3,1,0,1,0.94,"Private room","Georgetown, Burleith/Hillandale","moderate"
400,6,10,1,2,1,1,0.27,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
150,8,8,2,1,1,1,0.09,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
100,7,10,2,1,1,1,1.91,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
98,9,10,2,1,1,1,3,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
349,10,10,1,4,1,4,5.13,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
50,10,10,1,2,1,1,3,"Private room","Howard University, Le Droit Park, Cardozo/Shaw","strict"
195,10,10,3,1,1,2,0.22,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
200,10,10,2,3,1.5,4,4.7,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
99,10,10,1,1,1,1,5.9,"Private room","Howard University, Le Droit Park, Cardozo/Shaw","moderate"
400,10,10,2,1,1,1,0.82,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","moderate"
750,10,10,3,2,2,1,1.48,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
200,9,10,2,2,1,1,1.05,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","moderate"
70,9,10,1,1,1,2,1.09,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
70,10,10,2,1,1,1,2.88,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
60,6,8,1,1,1,1,0.09,"Private room","B","flexible"
56,10,10,1,1,1,2,6,"Entire home/apt","B","flexible"
50,9,10,2,1,1,1,3.32,"Private room","B","moderate"
100,6,10,1,1,1,1,0.11,"Entire home/apt","B","flexible"
200,9,10,2,3,2,5,2.82,"Entire home/apt","B","flexible"
20,9,10,1,2,1,1,1.46,"Shared room","B","strict"
138,10,10,2,3,1,2,1.8,"Entire home/apt","A","strict"
100,9,10,7,2,1,1,0.84,"Entire home/apt","A","moderate"
80,10,10,4,1,1,1,0.16,"Entire home/apt","C","moderate"
71,9,9,1,2,1,2,3.47,"Private room","D","strict"
35,10,10,2,1,1,1,1.79,"Shared room","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","moderate"
169,10,10,3,1,1,1,1.64,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
249,10,10,3,2,2,1,0.08,"Entire home/apt","West End, Foggy Bottom, GWU","super_strict_30"
169,10,9,3,1,1,1,3,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
170,8,9,1,2,1,1,0.47,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
160,10,8,1,2,1,3,0.08,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
299,10,10,3,2,2,1,0.18,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
139,10,10,3,2,1,2,1.98,"Entire home/apt","Shaw, Logan Circle","strict"
80,10,10,2,2,1,2,5.13,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","moderate"
107,9,8,1,1,1,1,0.39,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","strict"
600,10,9,2,2,1,2,0.11,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","moderate"
375,10,10,2,1,1,1,0.27,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","flexible"
250,10,10,3,1,1,1,0.83,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","strict"
200,9,10,2,1,1,1,0.67,"Entire home/apt","D","moderate"
90,10,10,3,1,1,1,3.09,"Entire home/apt","Brightwood Park, Crestwood, Petworth","moderate"
120,10,10,2,1,1,2,1.35,"Entire home/apt","Brightwood Park, Crestwood, Petworth","flexible"
120,10,10,2,2,1,1,3.04,"Entire home/apt","Brightwood Park, Crestwood, Petworth","moderate"
96,10,10,1,1,1,2,2.5,"Entire home/apt","Brightwood Park, Crestwood, Petworth","flexible"
75,9,10,1,1,1,1,5.16,"Private room","Dupont Circle, Connecticut Avenue/K Street","flexible"
600,9,10,2,1,1,1,0.37,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
259,10,8,4,1,1,1,0.04,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","super_strict_30"
80,10,10,2,1,1,2,1.58,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
145,10,10,4,1,1,2,2,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
99,10,10,3,1,1,1,0.31,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
199,10,10,3,2,2,4,1.87,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
63,10,10,4,1,1,1,0.68,"Private room","Brightwood Park, Crestwood, Petworth","moderate"
103,8,9,2,1,1,1,0.53,"Private room","Howard University, Le Droit Park, Cardozo/Shaw","strict"
999,10,10,2,2,2,6,0.1,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
125,6,10,1,2,1,1,0.44,"Private room","Howard University, Le Droit Park, Cardozo/Shaw","flexible"
139,4,4,1,2,1,1,0.05,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","strict"
600,10,10,3,2,1,1,1.16,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","strict"
200,9,7,3,1,1,4,0.09,"Entire home/apt","Brightwood Park, Crestwood, Petworth","strict"
95,10,10,1,1,1,2,1.05,"Entire home/apt","Brightwood Park, Crestwood, Petworth","strict"
80,10,10,2,1,1,2,6.06,"Entire home/apt","Brightwood Park, Crestwood, Petworth","moderate"
75,10,10,2,1,1,1,3.28,"Entire home/apt","Brightwood Park, Crestwood, Petworth","moderate"
185,10,9,2,3,2,4,6.3,"Entire home/apt","Shaw, Logan Circle","moderate"
110,10,10,1,1,1,2,0.29,"Entire home/apt","Shaw, Logan Circle","flexible"
99,10,10,3,2,1,2,4.31,"Entire home/apt","Shaw, Logan Circle","strict"
70,10,10,1,1,1,1,0.78,"Entire home/apt","Shaw, Logan Circle","flexible"
175,10,10,3,2,2.5,4,4.45,"Entire home/apt","Shaw, Logan Circle","moderate"
135,6,10,2,1,1,1,0.28,"Entire home/apt","Shaw, Logan Circle","strict"
150,8,10,2,3,1,1,0.75,"Entire home/apt","Shaw, Logan Circle","strict"
144,10,10,2,2,1,1,3.9,"Entire home/apt","Shaw, Logan Circle","moderate"
375,9,9,3,4,2,6,1.69,"Entire home/apt","Shaw, Logan Circle","strict"
400,10,10,1,1,1,1,1.76,"Private room","Shaw, Logan Circle","flexible"
112,10,10,2,1,1,1,0.7,"Entire home/apt","D","flexible"
95,8,10,1,2,1,1,1.46,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","strict"
125,10,8,2,1,1,1,0.17,"Entire home/apt","Georgetown, Burleith/Hillandale","strict"
375,10,10,2,2,1,1,0.29,"Entire home/apt","Georgetown, Burleith/Hillandale","moderate"
180,10,10,3,1,1,1,2.4,"Entire home/apt","Georgetown, Burleith/Hillandale","flexible"
94,9,10,1,2,1,1,2.41,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
96,10,10,1,2,1,1,4.26,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
290,10,10,1,3,2,1,2.78,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
399,10,10,1,2,1,1,0.08,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
109,10,10,2,1,1,1,3.49,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","strict"
174,10,10,2,1,1,1,4.14,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
79,10,10,2,1,1,2,0.82,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
90,10,10,2,1,1,1,0.18,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
74,9,10,1,1,1,1,0.64,"Private room","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
105,7,9,4,1,1,1,0.09,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
195,9,10,1,1,1,1,1.33,"Private room","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
87,7,10,2,2,1,1,0.81,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
450,9,8,2,1,1,2,0.37,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","strict"
120,9,9,2,1,1,2,0.44,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","strict"
68,10,10,1,1,1,2,0.35,"Private room","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
120,10,9,2,1,1,1,3.77,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
155,10,10,1,4,1.5,1,3.98,"Entire home/apt","Edgewood, Bloomingdale, Truxton Circle, Eckington","moderate"
125,10,10,1,2,1,3,3.4,"Entire home/apt","Edgewood, Bloomingdale, Truxton Circle, Eckington","strict"
73,9,10,1,1,1,2,4.23,"Private room","Edgewood, Bloomingdale, Truxton Circle, Eckington","strict"
100,9,10,2,1,1,1,5.56,"Entire home/apt","Union Station, Stanton Park, Kingman Park","moderate"
249,9,10,3,2,1,1,1.49,"Entire home/apt","Union Station, Stanton Park, Kingman Park","strict"
100,10,10,1,1,1,1,0.23,"Entire home/apt","Union Station, Stanton Park, Kingman Park","moderate"
99,10,10,2,2,1,1,2.17,"Entire home/apt","Union Station, Stanton Park, Kingman Park","moderate"
135,10,10,4,2,1,4,5.17,"Entire home/apt","Union Station, Stanton Park, Kingman Park","flexible"
115,9,10,2,2,1,2,3.25,"Entire home/apt","Union Station, Stanton Park, Kingman Park","moderate"
125,9,10,2,2,1,2,2,"Entire home/apt","Union Station, Stanton Park, Kingman Park","moderate"
75,10,10,1,1,1,1,0.14,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","flexible"
70,10,9,28,1,1,1,1.28,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
149,10,9,2,4,1,6,1.83,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","strict"
115,10,10,1,1,1,1,7.61,"Entire home/apt","Kalorama Heights, Adams Morgan, Lanier Heights","moderate"
199,10,9,3,1,1,1,3.64,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
95,10,10,6,2,1,1,0.11,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","flexible"
150,9,10,3,1,1,1,0.71,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
120,10,10,3,2,1,1,0.08,"Entire home/apt","West End, Foggy Bottom, GWU","flexible"
269,6,4,4,1,1.5,1,0.85,"Entire home/apt","West End, Foggy Bottom, GWU","super_strict_30"
70,6,10,1,1,1,1,0.13,"Entire home/apt","West End, Foggy Bottom, GWU","flexible"
120,9,9,30,1,1,2,0.5,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
10,10,10,1,1,1,1,0.3,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
97,7,9,14,1,1,2,0.73,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
200,6,6,2,2,1,1,0.09,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
246,10,10,3,2,1,1,3.53,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
329,10,10,3,1,1,1,0.04,"Entire home/apt","West End, Foggy Bottom, GWU","super_strict_30"
106,10,10,4,1,1,1,2.18,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
100,9,10,2,2,1,1,0.48,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
56,9,9,1,1,1,1,1.67,"Private room","West End, Foggy Bottom, GWU","moderate"
199,10,10,1,1,1,1,0.84,"Private room","Shaw, Logan Circle","moderate"
100,10,10,7,1,1,2,0.08,"Private room","Shaw, Logan Circle","moderate"
225,10,10,2,2,2,3,0.22,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","moderate"
75,9,10,1,1,1,1,0.4,"Private room","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","flexible"
295,10,10,2,5,2,8,4.99,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
337,9,9,3,3,2,1,0.27,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","moderate"
229,10,8,3,1,1,1,1.69,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","super_strict_30"
280,10,9,3,3,2,1,0.13,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","moderate"
950,10,10,1,1,1,1,0.27,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
150,6,6,7,1,1,1,0.04,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
272,10,10,3,2,1,1,0.17,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","moderate"
110,9,10,3,2,1,2,0.47,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
246,10,10,3,2,1,1,0.06,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
150,9,10,1,1,1,1,2.96,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
218,10,9,7,1,1,1,0.42,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","super_strict_30"
149,8,10,1,1,1,1,0.45,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","flexible"
340,10,10,2,4,3.5,4,1.82,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","strict"
219,10,10,3,1,1.5,1,1.96,"Entire home/apt","Howard University, Le Droit Park, Cardozo/Shaw","flexible"
300,8,9,1,1,1,1,0.52,"Entire home/apt","B","flexible"
119,10,10,3,3,1,2,3.18,"Entire home/apt","A","strict"
80,9,10,3,1,1,1,0.19,"Entire home/apt","A","moderate"
65,9,10,7,1,1,2,1.38,"Entire home/apt","C","moderate"
200,10,10,2,1,1,1,0.81,"Entire home/apt","C","strict"
150,10,10,1,2,1.5,1,0.22,"Entire home/apt","C","flexible"
72,9,10,1,2,1,2,2.43,"Private room","D","strict"
50,9,10,1,1,1,1,0.34,"Private room","D","flexible"
20,9,9,2,1,1,1,2.17,"Shared room","Edgewood, Bloomingdale, Truxton Circle, Eckington","strict"
79,9,10,1,1,1,1,4.07,"Entire home/apt","Edgewood, Bloomingdale, Truxton Circle, Eckington","flexible"
62,10,10,1,1,1,1,0.77,"Private room","Edgewood, Bloomingdale, Truxton Circle, Eckington","strict"
80,9,9,4,1,1.5,1,0.37,"Private room","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","moderate"
500,8,10,2,1,1,1,0.04,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","flexible"
120,10,10,3,1,1,1,1.64,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","strict"
135,9,10,4,1,1,2,1.67,"Entire home/apt","Capitol Hill, Lincoln Park","strict"
100,10,10,3,2,1,4,2,"Entire home/apt","Capitol Hill, Lincoln Park","strict"
120,10,10,3,2,1,1,2.94,"Entire home/apt","Capitol Hill, Lincoln Park","flexible"
111,9,10,2,1,1,2,0.41,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","strict"
103,10,10,2,1,1,1,0.99,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","strict"
98,10,10,1,2,1,2,5,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","flexible"
10,8,9,10,1,1,1,0.82,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","moderate"
79,8,9,3,1,1,1,1.66,"Private room","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","strict"
70,9,10,2,1,1,1,2,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","flexible"
250,10,10,1,2,1,1,1.09,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","flexible"
250,10,10,1,1,1,2,2.21,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","moderate"
350,10,10,1,3,1,1,1.82,"Entire home/apt","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","flexible"
139,10,10,2,2,1,4,3.67,"Entire home/apt","Capitol Hill, Lincoln Park","strict"
121,10,10,1,2,1,2,5.93,"Entire home/apt","Capitol Hill, Lincoln Park","flexible"
285,10,10,1,3,2,1,2.48,"Entire home/apt","Capitol Hill, Lincoln Park","moderate"
118,10,10,21,2,1,1,2.31,"Entire home/apt","Capitol Hill, Lincoln Park","moderate"
200,10,10,3,2,1,1,4,"Entire home/apt","Capitol Hill, Lincoln Park","moderate"
109,8,10,1,1,1,1,0.83,"Entire home/apt","D","flexible"
175,10,10,1,1,1,2,1.51,"Entire home/apt","Union Station, Stanton Park, Kingman Park","moderate"
150,9,10,1,1,1,1,1.75,"Entire home/apt","Union Station, Stanton Park, Kingman Park","flexible"
150,9,10,2,1,1,1,1.77,"Entire home/apt","Union Station, Stanton Park, Kingman Park","strict"
115,10,9,1,1,1,1,8.44,"Entire home/apt","Union Station, Stanton Park, Kingman Park","flexible"
775,10,10,1,1,1,2,0.52,"Entire home/apt","Union Station, Stanton Park, Kingman Park","flexible"
130,10,10,2,2,1,1,5.42,"Entire home/apt","Union Station, Stanton Park, Kingman Park","flexible"
350,7,9,1,2,2,1,0.11,"Entire home/apt","Union Station, Stanton Park, Kingman Park","flexible"
100,10,10,1,2,1,3,4.26,"Entire home/apt","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","moderate"
180,10,10,3,1,1,2,0.05,"Private room","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","moderate"
25,9,10,1,1,1,1,0.27,"Shared room","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","flexible"
80,9,9,90,1,1,1,0.39,"Entire home/apt","C","moderate"
550,10,10,3,3,2,1,0.11,"Entire home/apt","C","flexible"
99,10,10,14,3,1,1,0.03,"Entire home/apt","Cathedral Heights, McLean Gardens, Glover Park","strict"
125,9,10,1,2,1,1,0.84,"Entire home/apt","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","moderate"
275,10,10,1,1,1,1,1.35,"Private room","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","flexible"
115,10,10,2,1,1,2,0.78,"Entire home/apt","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","moderate"
125,10,10,1,2,1,2,4.57,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
141,9,10,2,1,2,2,2.48,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
125,8,10,2,1,1,1,0.59,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
105,10,10,1,2,1,2,9.63,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
85,10,10,7,2,1,2,1.59,"Entire home/apt","Brightwood Park, Crestwood, Petworth","strict"
100,10,10,2,2,1,2,0.44,"Entire home/apt","Brightwood Park, Crestwood, Petworth","moderate"
495,10,10,4,6,3,10,0.56,"Entire home/apt","Shaw, Logan Circle","flexible"
199,9,9,5,2,2,2,0.63,"Entire home/apt","Shaw, Logan Circle","strict"
200,9,10,2,3,2.5,5,0.22,"Entire home/apt","Shaw, Logan Circle","flexible"
40,10,10,15,1,1,1,0.05,"Shared room","Shaw, Logan Circle","flexible"
300,7,10,3,1,1,1,0.05,"Entire home/apt","Shaw, Logan Circle","flexible"
115,8,9,4,2,1,3,1.29,"Entire home/apt","Shaw, Logan Circle","strict"
207,10,10,3,2,1,1,0.07,"Entire home/apt","Shaw, Logan Circle","moderate"
140,10,10,2,2,1,2,0.31,"Entire home/apt","Shaw, Logan Circle","flexible"
300,8,9,1,1,1.5,1,0.12,"Entire home/apt","Shaw, Logan Circle","flexible"
400,10,10,2,2,1,1,0.09,"Entire home/apt","Shaw, Logan Circle","flexible"
800,10,10,2,1,1,1,1,"Entire home/apt","Shaw, Logan Circle","moderate"
350,10,10,1,1,1,1,0.27,"Entire home/apt","Shaw, Logan Circle","moderate"
100,10,10,5,1,1,1,0.27,"Entire home/apt","Shaw, Logan Circle","moderate"
130,10,10,2,2,1,1,1.11,"Entire home/apt","Shaw, Logan Circle","strict"
155,9,10,2,2,1,1,3.81,"Entire home/apt","Shaw, Logan Circle","strict"
39,10,10,1,2,1,1,1,"Shared room","Shaw, Logan Circle","strict"
200,9,10,7,2,1,2,0.97,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
250,10,10,2,1,1,1,0.09,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
57,10,10,1,1,1,1,3.21,"Private room","Dupont Circle, Connecticut Avenue/K Street","strict"
165,9,10,30,1,1,1,1.33,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
119,10,10,2,2,1,2,1.36,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
195,10,10,2,1,1,2,1.12,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
45,10,10,1,1,1,1,0.66,"Shared room","Dupont Circle, Connecticut Avenue/K Street","moderate"
145,10,10,4,1,1,2,2.79,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
200,10,10,1,1,1,1,0.18,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
100,9,9,3,1,1,1,1.39,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
575,10,10,1,3,1,1,2.55,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","flexible"
250,10,10,2,2,2,1,0.98,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","moderate"
99,10,10,2,2,1,1,0.17,"Entire home/apt","Dupont Circle, Connecticut Avenue/K Street","strict"
200,9,10,3,1,1,1,0.35,"Entire home/apt","Brightwood Park, Crestwood, Petworth","flexible"
150,8,9,1,1,1,3,0.55,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","strict"
100,10,10,2,1,1,1,2.17,"Private room","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","moderate"
800,10,10,2,1,1,1,0.68,"Entire home/apt","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","flexible"
130,8,9,1,2,1,1,2.54,"Private room","Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point","moderate"
75,10,10,2,1,1,2,7.3,"Entire home/apt","D","flexible"
160,9,10,2,3,1,3,0.38,"Entire home/apt","Brightwood Park, Crestwood, Petworth","flexible"
110,9,10,1,1,1,2,0.5,"Private room","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","flexible"
60,8,10,3,2,1,2,0.2,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
38,9,10,1,1,1,1,6.95,"Shared room","West End, Foggy Bottom, GWU","moderate"
120,6,9,5,1,1,1,0.06,"Entire home/apt","West End, Foggy Bottom, GWU","flexible"
260,10,6,7,2,1,1,0.03,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
450,10,10,2,1,1,4,0.27,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
79,10,10,1,1,1,1,3.38,"Shared room","West End, Foggy Bottom, GWU","moderate"
126,8,9,8,2,1,1,1.08,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
150,10,10,2,1,1,1,2.55,"Entire home/apt","West End, Foggy Bottom, GWU","strict"
150,10,10,2,1,1,1,1.3,"Entire home/apt","West End, Foggy Bottom, GWU","moderate"
65,4,8,1,2,1,1,0.09,"Entire home/apt","West End, Foggy Bottom, GWU","flexible"
285,10,10,2,3,1,4,6.39,"Entire home/apt","Shaw, Logan Circle","flexible"
135,10,10,2,1,1,1,0.34,"Entire home/apt","Shaw, Logan Circle","strict"
165,10,10,2,2,1,1,5.26,"Entire home/apt","Shaw, Logan Circle","moderate"
70,9,10,3,2,1,1,1.33,"Entire home/apt","D","moderate"
150,10,10,3,1,1,1,0.03,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","flexible"
69,10,10,2,2,1,1,4.32,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","strict"
180,10,10,1,1,1,1,0.2,"Entire home/apt","Ivy City, Arboretum, Trinidad, Carver Langston","flexible"
140,8,8,3,1,1,1,0.34,"Entire home/apt","Georgetown, Burleith/Hillandale","flexible"
125,8,10,3,2,1,2,1.32,"Entire home/apt","Georgetown, Burleith/Hillandale","moderate"
95,9,10,3,1,1,1,0.89,"Entire home/apt","Georgetown, Burleith/Hillandale","strict"
800,10,10,2,1,1,1,0.08,"Entire home/apt","Georgetown, Burleith/Hillandale","strict"
129,10,10,3,2,1,1,0.66,"Entire home/apt","D","moderate"
100,10,10,2,2,2,1,0.14,"Entire home/apt","B","flexible"
289,9,10,30,1,1,1,1.29,"Entire home/apt","B","strict"
175,10,10,3,1,1,1,0.28,"Private room","D","strict"
145,10,10,2,1,1,1,4.38,"Private room","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
324,10,10,3,3,2,1,0.1,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","moderate"
150,10,10,2,2,1.5,2,1.56,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","strict"
329,10,8,4,2,2,1,0.04,"Entire home/apt","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","super_strict_30"
