"Price","Review.Scores.Cleanliness","Review.Scores.Communication","Minimum.Nights","Beds","Bathrooms","Guests.Included","Reviews.per.Month","Room.Type","Neighbourhood.Cleansed","Cancellation.Policy"
115,9,10,2,1,1,2,1.77,"Private room","East Boston","flexible"
83,9,10,2,1,1,1,3.76,"Private room","East Boston","flexible"
144,7,10,2,2,1,2,2.5,"Entire home/apt","East Boston","strict"
200,9,10,2,1,1,2,2.84,"Entire home/apt","East Boston","moderate"
149,10,10,1,1,1,1,1.76,"Entire home/apt","East Boston","strict"
200,10,10,3,1,1,2,0.13,"Private room","Beacon Hill","strict"
200,10,10,2,2,1,1,1.08,"Entire home/apt","Beacon Hill","strict"
175,9,10,2,1,1,1,3.77,"Private room","Beacon Hill","strict"
85,10,10,2,1,1,1,1.78,"Private room","Dorchester","moderate"
603,10,9,3,3,2,1,0.79,"Entire home/apt","South Boston Waterfront","moderate"
214,10,10,1,1,1,1,3.19,"Entire home/apt","South Boston Waterfront","flexible"
279,10,10,3,3,2,1,0.21,"Entire home/apt","South Boston Waterfront","strict"
249,10,9,3,1,1,2,0.96,"Entire home/apt","South Boston Waterfront","strict"
506,10,10,3,4,2,1,0.54,"Entire home/apt","South Boston Waterfront","moderate"
175,10,10,1,1,1,1,1,"Entire home/apt","South Boston Waterfront","moderate"
229,10,10,3,1,1,1,0.83,"Entire home/apt","South Boston","strict"
325,10,10,1,7,2,3,3.57,"Entire home/apt","South Boston","strict"
330,10,10,1,8,1,4,5.5,"Entire home/apt","South Boston","strict"
250,10,9,1,2,1,1,0.68,"Entire home/apt","South Boston","strict"
80,10,9,1,1,2,1,6.55,"Private room","Allston","flexible"
79,10,10,2,1,1,1,6,"Private room","Allston","strict"
65,7,9,3,1,1,1,3.03,"Entire home/apt","Allston","flexible"
187,10,10,1,2,1,0,6.77,"Entire home/apt","Allston","strict"
80,9,10,1,1,1,1,4.74,"Private room","Allston","strict"
80,10,9,1,1,2,1,5.37,"Private room","Allston","flexible"
60,9,9,1,2,1,1,4.93,"Private room","Allston","moderate"
66,8,10,2,1,1,1,2,"Entire home/apt","Allston","moderate"
70,10,10,1,1,1,2,4.31,"Private room","Allston","flexible"
229,10,10,3,2,1,4,1.04,"Entire home/apt","South End","strict"
280,10,10,3,2,1,1,1.54,"Entire home/apt","South End","moderate"
170,10,10,2,1,1,2,5.77,"Entire home/apt","South End","moderate"
200,10,10,2,1,1,1,0.21,"Entire home/apt","South End","moderate"
45,9,10,1,1,1,1,2.36,"Private room","South End","flexible"
165,9,10,3,1,1,1,1.96,"Entire home/apt","South End","strict"
259,10,10,2,1,1,1,0.33,"Entire home/apt","Back Bay","super_strict_30"
249,10,10,3,1,1,2,0.6,"Entire home/apt","Back Bay","strict"
200,10,10,1,1,1,1,3.64,"Entire home/apt","Back Bay","flexible"
105,8,10,5,1,1,1,3.39,"Entire home/apt","Back Bay","flexible"
225,10,10,2,1,1,1,1.75,"Entire home/apt","Back Bay","flexible"
194,9,10,2,2,1,1,1.62,"Entire home/apt","Back Bay","strict"
230,10,10,1,1,1,2,0.14,"Entire home/apt","Back Bay","strict"
199,10,10,2,1,1,1,0.55,"Entire home/apt","Back Bay","moderate"
79,10,10,1,1,1,1,3.96,"Private room","North End","flexible"
135,8,9,1,2,1,1,0.53,"Entire home/apt","North End","strict"
129,9,9,1,2,2,1,2.89,"Entire home/apt","North End","strict"
600,9,10,2,3,2,4,0.51,"Entire home/apt","North End","moderate"
200,9,9,3,2,1,2,0.17,"Entire home/apt","North End","strict"
135,8,10,2,1,1,1,0.71,"Entire home/apt","North End","moderate"
80,9,10,1,1,2,1,2.06,"Private room","Dorchester","moderate"
125,10,10,2,1,1,1,4,"Entire home/apt","Dorchester","moderate"
175,10,9,3,2,1,2,1.36,"Entire home/apt","Dorchester","strict"
150,10,10,7,1,1,1,0.3,"Entire home/apt","South End","strict"
100,9,9,2,1,1,1,3.08,"Entire home/apt","South End","strict"
70,10,10,1,1,0,1,0.63,"Private room","Jamaica Plain","strict"
168,10,10,3,2,1,1,2.57,"Entire home/apt","Jamaica Plain","moderate"
110,10,9,2,1,1,2,0.22,"Entire home/apt","Jamaica Plain","moderate"
185,10,10,3,1,1,2,0.29,"Entire home/apt","Jamaica Plain","strict"
200,9,10,2,2,1,4,1.14,"Entire home/apt","Jamaica Plain","strict"
59,9,10,1,1,1,1,2.78,"Private room","Jamaica Plain","moderate"
100,10,10,1,1,1,1,0.46,"Entire home/apt","Jamaica Plain","strict"
160,9,10,1,2,1,4,1.05,"Entire home/apt","Jamaica Plain","flexible"
150,10,10,2,2,1,1,1.23,"Entire home/apt","Jamaica Plain","moderate"
70,7,10,1,1,1,2,1.03,"Private room","Jamaica Plain","flexible"
175,7,10,2,2,2,4,0.35,"Entire home/apt","Jamaica Plain","flexible"
299,10,10,30,2,1,1,0.24,"Entire home/apt","Mission Hill","super_strict_30"
52,9,10,7,2,1,1,3.62,"Shared room","Mission Hill","moderate"
115,9,9,1,1,1,1,0.83,"Private room","Jamaica Plain","strict"
85,9,10,2,1,1,1,2.29,"Private room","Jamaica Plain","moderate"
49,9,10,1,1,1,1,7,"Shared room","Jamaica Plain","strict"
69,10,10,3,1,1,1,0.88,"Private room","Jamaica Plain","strict"
95,10,9,1,1,2,1,0.43,"Private room","Jamaica Plain","flexible"
300,9,10,2,2,2,1,1.2,"Entire home/apt","Beacon Hill","strict"
199,10,9,2,1,1,1,0.43,"Entire home/apt","Beacon Hill","strict"
220,10,10,2,1,1,2,1.76,"Entire home/apt","Downtown","strict"
153,10,10,2,3,2,1,0.69,"Entire home/apt","Downtown","strict"
80,4,9,1,2,1.5,1,5,"Private room","Downtown","flexible"
85,9,9,1,1,1,1,2.33,"Shared room","Fenway","strict"
75,6,10,1,2,1,1,5,"Private room","Fenway","strict"
199,10,9,3,2,2,1,7.53,"Entire home/apt","Fenway","strict"
199,10,4,3,2,2,1,0.21,"Entire home/apt","Fenway","strict"
319,10,10,3,2,2,1,2.25,"Entire home/apt","Fenway","strict"
169,9,10,3,1,1,1,0.15,"Entire home/apt","Fenway","strict"
319,8,9,3,2,2,1,0.14,"Entire home/apt","Fenway","strict"
85,10,10,1,1,1,1,0.75,"Private room","Brighton","flexible"
164,10,10,2,3,1,3,0.52,"Entire home/apt","Dorchester","strict"
58,10,10,2,1,1,1,0.04,"Private room","Dorchester","moderate"
29,10,10,10,1,1,1,1,"Shared room","Dorchester","flexible"
300,10,10,2,1,1,1,1.26,"Entire home/apt","South Boston","flexible"
159,10,10,2,1,1,2,3,"Entire home/apt","South Boston","moderate"
150,10,10,3,1,1,2,5.61,"Entire home/apt","South Boston","moderate"
76,10,10,1,1,1,1,0.16,"Private room","Allston","moderate"
50,8,10,3,1,1,1,0.37,"Private room","Allston","flexible"
77,9,8,2,1,1,1,1.62,"Private room","Allston","flexible"
90,9,10,1,1,1,1,3.32,"Private room","Allston","flexible"
105,9,9,1,2,1,2,2.5,"Entire home/apt","Allston","strict"
125,10,6,1,2,1,1,1.96,"Entire home/apt","Allston","strict"
175,10,10,2,2,1,3,1.31,"Entire home/apt","Brighton","strict"
38,6,7,2,1,3,1,2.78,"Private room","Brighton","flexible"
500,10,10,3,7,1,4,0.42,"Entire home/apt","Brighton","strict"
200,9,10,2,2,1,4,0.99,"Entire home/apt","Brighton","flexible"
35,10,9,10,1,1,0,0.97,"Private room","Dorchester","moderate"
60,8,10,1,1,1,1,1,"Shared room","Dorchester","flexible"
60,9,10,3,1,1,1,2.15,"Private room","Dorchester","strict"
50,9,10,3,1,1,1,3.18,"Private room","Dorchester","strict"
45,10,10,1,1,1,1,5.47,"Private room","Dorchester","strict"
60,9,9,7,1,1,1,0.13,"Private room","Dorchester","flexible"
363,9,9,3,3,1.5,1,0.73,"Entire home/apt","Back Bay","moderate"
85,7,9,1,1,1,1,6.48,"Private room","East Boston","flexible"
60,9,9,2,1,2,1,5.4,"Entire home/apt","East Boston","strict"
250,9,10,2,1,1,1,0.42,"Entire home/apt","East Boston","flexible"
175,9,10,3,1,1,0,2.11,"Entire home/apt","East Boston","strict"
275,9,10,3,1,1,1,0.69,"Entire home/apt","East Boston","flexible"
150,10,10,3,1,1,1,0.43,"Entire home/apt","East Boston","flexible"
199,8,10,10,2,2,1,1.25,"Entire home/apt","Downtown","strict"
450,10,10,1,3,2.5,1,0.27,"Entire home/apt","Downtown","flexible"
60,8,10,2,1,1,1,0.21,"Private room","Downtown","strict"
269,10,10,10,3,2,1,0.13,"Entire home/apt","Downtown","moderate"
165,10,10,5,1,1,1,1.26,"Entire home/apt","Beacon Hill","strict"
100,9,10,2,1,1,1,1.07,"Private room","Beacon Hill","strict"
220,8,10,1,2,1,2,0.14,"Entire home/apt","Beacon Hill","flexible"
375,9,10,7,2,1,2,0.32,"Entire home/apt","Beacon Hill","strict"
199,9,10,2,1,1,1,0.73,"Entire home/apt","Beacon Hill","moderate"
110,9,10,3,1,0,1,1.6,"Private room","Beacon Hill","flexible"
169,10,9,2,1,1,1,0.23,"Entire home/apt","Chinatown","strict"
169,10,10,3,1,1,1,0.2,"Entire home/apt","Chinatown","strict"
260,9,10,1,2,1,4,0.21,"Entire home/apt","North End","strict"
125,9,10,1,1,1,1,6.13,"Entire home/apt","North End","strict"
310,10,10,1,2,1,1,6.73,"Entire home/apt","North End","moderate"
250,10,10,2,2,1,1,5,"Entire home/apt","North End","moderate"
103,10,10,2,1,1,2,0.22,"Private room","North End","moderate"
175,10,10,4,1,1,2,2.4,"Entire home/apt","North End","strict"
99,9,9,1,1,1,2,1.74,"Entire home/apt","North End","strict"
139,9,9,1,3,1,4,2.39,"Entire home/apt","North End","strict"
41,10,10,1,1,1.5,1,5.29,"Shared room","Dorchester","strict"
90,10,10,3,1,1,1,3.52,"Private room","Dorchester","moderate"
65,8,9,1,1,1,1,3.33,"Private room","Dorchester","moderate"
154,10,9,2,2,1,1,4.9,"Entire home/apt","South End","moderate"
137,10,9,7,1,1,1,0.44,"Entire home/apt","South End","strict"
110,8,9,28,1,1,1,0.24,"Entire home/apt","South End","strict"
147,10,10,7,1,1,1,0.19,"Entire home/apt","South End","strict"
145,9,8,2,1,1,2,0.96,"Entire home/apt","South End","strict"
189,9,10,2,1,1,1,1.03,"Entire home/apt","South End","moderate"
199,9,10,3,0,1,2,1.74,"Entire home/apt","Back Bay","strict"
225,8,8,3,2,1,2,0.54,"Entire home/apt","Back Bay","strict"
150,10,10,2,1,1,1,2.35,"Private room","Back Bay","moderate"
105,9,10,3,3,1,3,2.29,"Entire home/apt","Back Bay","strict"
200,10,10,1,1,1,1,0.77,"Entire home/apt","Back Bay","moderate"
350,10,10,3,2,1,2,3.18,"Entire home/apt","Back Bay","moderate"
185,10,10,2,1,1,2,0.25,"Private room","Back Bay","strict"
145,10,10,2,1,1,1,4.54,"Entire home/apt","Back Bay","strict"
250,10,10,2,1,1,0,0.37,"Entire home/apt","Back Bay","strict"
148,9,9,7,1,1,1,0.28,"Entire home/apt","Back Bay","strict"
65,9,10,3,1,1,1,0.47,"Private room","Jamaica Plain","moderate"
229,9,10,4,2,1,4,1.01,"Entire home/apt","Jamaica Plain","strict"
200,9,10,2,2,1,1,0.6,"Entire home/apt","Jamaica Plain","moderate"
399,10,10,2,4,2,4,0.8,"Entire home/apt","Jamaica Plain","strict"
185,10,10,5,2,2,1,0.15,"Entire home/apt","Jamaica Plain","flexible"
75,10,10,2,1,1,1,4.45,"Private room","Jamaica Plain","moderate"
70,9,10,1,1,1,1,0.21,"Private room","Jamaica Plain","flexible"
140,9,9,5,1,1,1,0.5,"Entire home/apt","Mission Hill","flexible"
169,4,4,5,1,1,1,0.22,"Entire home/apt","Mission Hill","strict"
150,8,8,1,2,1,1,2.78,"Entire home/apt","Mission Hill","flexible"
100,10,10,1,1,1,1,0.39,"Private room","Jamaica Plain","flexible"
80,10,10,1,1,1,1,0.1,"Private room","Jamaica Plain","moderate"
80,10,10,2,1,1,1,3.97,"Private room","Jamaica Plain","moderate"
110,9,10,2,1,1,1,3.75,"Private room","Jamaica Plain","moderate"
50,10,10,2,1,1,1,0.42,"Private room","Jamaica Plain","moderate"
125,9,10,1,1,1,1,1.93,"Private room","Mission Hill","strict"
125,9,10,2,2,1,1,1.81,"Entire home/apt","Brighton","strict"
45,6,8,1,1,3,1,1,"Private room","Brighton","flexible"
300,10,10,1,2,1,1,1.2,"Entire home/apt","Brighton","flexible"
50,2,8,9,1,1,1,0.57,"Private room","Jamaica Plain","flexible"
80,9,10,1,1,1,1,1.66,"Private room","Dorchester","flexible"
169,10,10,3,1,1,1,1,"Entire home/apt","South Boston Waterfront","strict"
200,10,8,1,2,1,1,0.58,"Entire home/apt","South Boston Waterfront","strict"
249,10,10,1,2,1,1,0.26,"Entire home/apt","South Boston Waterfront","strict"
240,10,9,1,2,2,1,0.66,"Entire home/apt","South Boston","flexible"
250,10,10,1,3,1.5,4,3.89,"Entire home/apt","South Boston","moderate"
57,9,10,1,1,1,1,1.67,"Private room","South Boston","flexible"
70,9,10,1,2,1,1,7.26,"Private room","Allston","moderate"
60,10,10,18,2,1,1,0.35,"Private room","Allston","moderate"
138,2,8,1,2,1,1,1.28,"Entire home/apt","Allston","strict"
169,10,10,5,1,1,1,2.35,"Entire home/apt","South Boston Waterfront","strict"
349,10,10,1,2,2,1,3,"Entire home/apt","South Boston Waterfront","flexible"
169,10,10,3,1,1,1,0.3,"Entire home/apt","South Boston Waterfront","strict"
200,9,10,1,2,2,1,2,"Entire home/apt","South Boston Waterfront","flexible"
250,10,10,1,2,1,1,0.43,"Entire home/apt","South Boston Waterfront","strict"
150,10,10,2,1,1,1,4,"Entire home/apt","South Boston","flexible"
99,9,10,2,3,1,4,3.04,"Entire home/apt","South Boston","strict"
75,10,10,7,2,1,1,1,"Entire home/apt","Allston","flexible"
80,9,10,1,1,1,1,3.51,"Private room","Allston","strict"
199,9,9,3,3,2,3,1.72,"Entire home/apt","Allston","strict"
89,10,10,2,1,1,1,2.78,"Private room","Allston","strict"
139,10,9,3,0,1,0,1.14,"Entire home/apt","Allston","strict"
79,10,10,1,1,1,1,4.5,"Entire home/apt","Brighton","flexible"
89,10,10,5,1,1,1,2.08,"Entire home/apt","Brighton","flexible"
70,9,10,1,1,1,1,0.17,"Private room","Brighton","strict"
99,10,10,14,2,1,1,0.32,"Entire home/apt","Brighton","strict"
55,9,10,5,1,1,1,0.28,"Private room","Dorchester","flexible"
75,9,10,2,1,1,1,3.23,"Private room","Dorchester","moderate"
56,9,10,3,1,1,1,0.51,"Private room","Dorchester","moderate"
90,9,9,1,1,1,1,1.27,"Private room","Back Bay","moderate"
296,10,10,1,2,1,4,5.31,"Entire home/apt","Chinatown","moderate"
287,10,10,2,1,1,1,0.44,"Entire home/apt","Chinatown","strict"
182,10,10,3,1,1,2,4.29,"Entire home/apt","North End","strict"
300,9,10,1,2,1,1,2.13,"Entire home/apt","North End","flexible"
167,9,9,2,2,1,1,1.7,"Entire home/apt","Dorchester","strict"
148,9,10,2,2,1,1,1.36,"Entire home/apt","Dorchester","flexible"
120,10,10,1,5,1,4,3.76,"Entire home/apt","Dorchester","moderate"
120,10,10,2,3,1.5,2,5,"Private room","Dorchester","flexible"
229,10,10,3,2,1,2,1.87,"Entire home/apt","Dorchester","strict"
169,10,10,3,2,1,1,0.3,"Entire home/apt","Dorchester","strict"
164,10,9,3,1,1,1,1.26,"Entire home/apt","South End","strict"
160,10,9,2,1,1,1,0.33,"Entire home/apt","South End","flexible"
229,10,9,2,1,1,1,0.84,"Entire home/apt","South End","strict"
150,10,10,7,1,1,1,0.13,"Entire home/apt","South End","strict"
170,9,10,4,1,1,2,0.13,"Entire home/apt","South End","strict"
159,10,10,1,2,1,2,9.08,"Entire home/apt","South End","strict"
144,8,8,2,1,1,1,0.73,"Entire home/apt","South End","strict"
200,10,10,1,1,1,1,1.66,"Entire home/apt","South End","strict"
188,10,10,2,2,1,4,3.61,"Entire home/apt","South End","strict"
110,10,10,1,1,1,1,1.53,"Entire home/apt","Back Bay","flexible"
245,10,10,7,2,1,1,1.34,"Entire home/apt","Back Bay","strict"
300,10,10,1,1,1,1,0.81,"Entire home/apt","Back Bay","flexible"
195,10,10,7,1,1,1,0.18,"Entire home/apt","Back Bay","strict"
315,10,10,1,3,1,1,5.9,"Entire home/apt","Back Bay","moderate"
189,9,10,1,2,1,1,4.96,"Entire home/apt","Back Bay","strict"
97,9,10,1,1,1.5,1,2.29,"Private room","Back Bay","moderate"
245,9,9,2,1,1,2,4.91,"Entire home/apt","Back Bay","strict"
319,9,6,3,2,1.5,1,0.24,"Entire home/apt","Back Bay","strict"
249,8,10,2,1,1,1,0.44,"Entire home/apt","Back Bay","super_strict_30"
310,9,10,1,1,1,1,2,"Entire home/apt","Back Bay","moderate"
190,9,10,4,2,1,2,1.43,"Entire home/apt","Jamaica Plain","moderate"
500,8,9,1,3,1,6,0.33,"Entire home/apt","Jamaica Plain","flexible"
119,8,10,3,1,1,0,0.47,"Entire home/apt","Jamaica Plain","moderate"
70,10,10,2,1,1,2,4.41,"Private room","Jamaica Plain","flexible"
75,8,10,7,1,1,1,0.12,"Entire home/apt","Jamaica Plain","strict"
525,8,8,3,1,1,1,0.13,"Entire home/apt","Jamaica Plain","strict"
725,9,9,3,5,2,1,0.26,"Entire home/apt","Jamaica Plain","strict"
119,9,10,14,2,1,1,0.15,"Entire home/apt","Jamaica Plain","strict"
79,9,9,1,1,2,1,0.31,"Private room","Mission Hill","strict"
90,7,8,2,1,1,1,1.9,"Private room","Mission Hill","moderate"
208,10,9,1,1,1,2,2.63,"Entire home/apt","Mission Hill","moderate"
59,8,8,1,1,2,1,1.04,"Entire home/apt","Mission Hill","flexible"
349,10,10,3,1,1,1,1.2,"Entire home/apt","Mission Hill","strict"
90,7,10,2,1,1,1,0.23,"Private room","Mission Hill","strict"
99,8,10,4,2,2,1,1.08,"Private room","Mission Hill","strict"
290,10,10,1,2,1,6,6.98,"Entire home/apt","Downtown","moderate"
295,7,9,1,1,1,1,2.45,"Private room","Downtown","flexible"
249,10,10,3,1,1,1,1.51,"Entire home/apt","Downtown","strict"
150,10,10,1,1,1,1,3,"Shared room","Downtown","moderate"
150,9,10,1,1,1,2,2.26,"Entire home/apt","Downtown","flexible"
140,10,10,1,1,1,2,7.12,"Entire home/apt","Downtown","strict"
275,9,9,4,3,2,1,2.14,"Entire home/apt","Fenway","strict"
299,10,10,1,1,1,1,1.73,"Entire home/apt","Fenway","moderate"
175,9,10,1,1,1,1,0.58,"Entire home/apt","Fenway","flexible"
379,10,10,3,2,1,1,0.75,"Entire home/apt","Fenway","moderate"
72,10,10,1,1,1,1,3.61,"Entire home/apt","Fenway","moderate"
199,6,4,3,2,2,1,0.25,"Entire home/apt","Fenway","strict"
190,9,10,3,2,1,2,0.46,"Entire home/apt","Fenway","moderate"
100,9,10,2,1,1,1,0.47,"Private room","Fenway","flexible"
200,9,10,1,1,1,3,5.77,"Entire home/apt","Fenway","moderate"
99,7,9,2,1,1,1,1.09,"Entire home/apt","Fenway","strict"
190,8,10,2,1,1,1,0.25,"Entire home/apt","Fenway","strict"
169,9,9,3,1,1,1,0.17,"Entire home/apt","Fenway","strict"
225,10,10,2,1,1,1,3.08,"Entire home/apt","Back Bay","moderate"
65,10,10,1,1,1,1,9.05,"Private room","East Boston","strict"
99,9,10,3,2,1,2,2.57,"Entire home/apt","East Boston","moderate"
70,9,10,21,1,1,1,2.74,"Entire home/apt","East Boston","moderate"
98,6,7,2,1,1,1,6.83,"Private room","East Boston","flexible"
79,10,10,1,1,1.5,1,6.99,"Private room","East Boston","strict"
159,10,10,3,1,1,1,1.85,"Entire home/apt","Beacon Hill","strict"
395,10,9,2,1,1,1,0.27,"Entire home/apt","Beacon Hill","flexible"
195,10,10,9,1,1,4,0.76,"Entire home/apt","Beacon Hill","strict"
179,9,9,2,1,1,1,0.93,"Entire home/apt","Beacon Hill","strict"
150,9,10,1,2,1,1,5.9,"Entire home/apt","Allston","strict"
45,6,10,10,1,1,0,0.09,"Private room","Brighton","flexible"
53,7,9,1,1,1,2,4.22,"Private room","Brighton","moderate"
85,10,8,3,1,1,1,0.04,"Entire home/apt","Brighton","moderate"
195,9,10,4,5,2,6,3.89,"Entire home/apt","Brighton","moderate"
55,8,10,1,1,1,1,0.83,"Private room","Dorchester","strict"
40,8,10,10,1,1,1,1.9,"Private room","Dorchester","moderate"
120,10,10,1,2,1,1,0.59,"Entire home/apt","Dorchester","flexible"
144,9,10,2,3,1,1,1.19,"Entire home/apt","Dorchester","moderate"
89,8,9,3,3,1,4,2.37,"Entire home/apt","Dorchester","moderate"
168,10,10,2,3,2.5,2,0.16,"Entire home/apt","Dorchester","strict"
59,9,9,1,1,1,1,2.98,"Private room","Dorchester","strict"
72,9,10,2,1,1,1,4,"Private room","Dorchester","strict"
46,6,9,5,1,1,1,0.42,"Private room","Dorchester","moderate"
399,9,10,3,2,5,1,0.08,"Entire home/apt","South Boston Waterfront","strict"
169,10,10,3,1,1,1,0.4,"Entire home/apt","South Boston Waterfront","strict"
250,10,10,1,5,1,2,1,"Entire home/apt","South Boston","strict"
60,9,9,1,1,1,1,0.69,"Private room","South Boston","flexible"
200,10,10,1,2,1,1,0.72,"Entire home/apt","South Boston","flexible"
250,10,10,1,8,1,3,6.08,"Entire home/apt","South Boston","strict"
60,9,10,3,1,1,1,1.03,"Private room","Allston","flexible"
210,10,10,2,2,1,1,2.37,"Entire home/apt","Allston","strict"
99,8,9,2,1,1,1,0.75,"Private room","Allston","strict"
130,9,10,2,1,1,1,0.31,"Entire home/apt","Allston","flexible"
50,2,10,1,1,1,1,1.74,"Private room","Allston","flexible"
50,9,10,1,1,1,1,4,"Private room","Allston","flexible"
70,9,10,1,1,1,2,6.1,"Private room","Allston","strict"
159,9,9,3,1,1,1,2.74,"Entire home/apt","Allston","strict"
199,8,9,3,2,2,1,1.3,"Entire home/apt","Allston","strict"
150,9,10,1,2,1,1,0.07,"Entire home/apt","Jamaica Plain","flexible"
84,10,10,3,1,1,0,3,"Private room","Jamaica Plain","moderate"
22,6,8,1,1,1,1,1,"Shared room","Jamaica Plain","flexible"
110,10,10,2,2,1,2,0.7,"Entire home/apt","Jamaica Plain","moderate"
399,8,9,2,3,1,4,0.73,"Entire home/apt","Mission Hill","strict"
199,10,9,3,2,2,1,0.48,"Entire home/apt","Mission Hill","strict"
200,10,10,2,1,1,1,6.12,"Entire home/apt","Beacon Hill","moderate"
290,8,8,1,2,1,1,2.14,"Entire home/apt","Downtown","flexible"
150,9,10,6,1,1,0,0.25,"Entire home/apt","Downtown","strict"
265,8,7,1,4,1,1,3.84,"Entire home/apt","Downtown","strict"
230,10,10,5,2,1,2,1.55,"Entire home/apt","Downtown","strict"
239,9,9,3,1,1,1,0.2,"Entire home/apt","Fenway","strict"
349,10,10,3,1,1,1,0.15,"Entire home/apt","Fenway","strict"
349,8,10,3,2,2,1,0.03,"Entire home/apt","Fenway","super_strict_30"
279,9,10,3,3,2,1,0.18,"Entire home/apt","Fenway","moderate"
603,10,9,3,3,2,1,0.32,"Entire home/apt","Fenway","moderate"
239,10,10,3,1,1,2,0.16,"Entire home/apt","South End","strict"
197,10,10,2,1,1,1,4.53,"Entire home/apt","South End","moderate"
178,10,10,1,1,1,2,0.78,"Entire home/apt","South End","strict"
157,10,10,2,1,1.5,1,2.41,"Private room","South End","strict"
84,10,10,5,2,1,1,0.17,"Entire home/apt","South End","moderate"
269,10,10,3,1,1,1,0.03,"Entire home/apt","South End","super_strict_30"
155,8,9,7,1,1,1,0.25,"Entire home/apt","South End","strict"
130,10,10,2,2,1,1,4.33,"Entire home/apt","South End","moderate"
195,6,9,5,1,1,1,0.97,"Entire home/apt","South End","moderate"
251,9,9,2,1,1,1,0.28,"Entire home/apt","Back Bay","super_strict_30"
450,10,10,2,3,1,4,3.31,"Entire home/apt","Back Bay","moderate"
363,9,9,3,3,2,1,0.17,"Entire home/apt","Back Bay","moderate"
450,9,10,2,1,1,1,0.71,"Entire home/apt","Back Bay","flexible"
250,10,10,1,2,1.5,1,0.17,"Entire home/apt","Back Bay","flexible"
200,10,10,1,1,1,1,5.08,"Entire home/apt","Back Bay","strict"
298,10,9,3,2,1,1,0.26,"Entire home/apt","Back Bay","moderate"
300,10,10,2,1,1,1,2.69,"Entire home/apt","Back Bay","moderate"
229,10,10,2,2,1,1,2.88,"Entire home/apt","Back Bay","strict"
119,10,9,2,2,2,1,2,"Entire home/apt","Back Bay","strict"
159,10,10,5,2,1,1,0.94,"Entire home/apt","Back Bay","moderate"
188,9,9,1,2,1,1,0.6,"Entire home/apt","Back Bay","flexible"
159,10,10,1,1,1,2,3.57,"Private room","Downtown","flexible"
135,7,8,4,1,1,1,0.42,"Entire home/apt","Chinatown","flexible"
180,10,10,6,1,1,1,2.29,"Entire home/apt","North End","strict"
190,9,10,2,1,1,1,0.36,"Entire home/apt","Dorchester","strict"
330,9,8,2,3,2,1,1.65,"Entire home/apt","Dorchester","strict"
163,9,8,2,1,1,1,1.35,"Entire home/apt","Dorchester","strict"
75,8,10,2,3,1,2,4.55,"Private room","Dorchester","flexible"
63,9,9,1,1,1,1,1.9,"Private room","Dorchester","flexible"
236,10,9,2,3,2,1,4.23,"Entire home/apt","South End","moderate"
175,10,10,2,2,1,2,4.44,"Entire home/apt","South End","strict"
195,10,10,3,1,1,2,1.8,"Entire home/apt","South End","moderate"
60,8,9,2,1,2,1,5.33,"Entire home/apt","East Boston","strict"
129,10,10,1,1,1,2,2.06,"Entire home/apt","East Boston","flexible"
75,10,10,1,1,1,1,3.87,"Private room","East Boston","moderate"
63,10,8,1,2,1,1,0.13,"Entire home/apt","East Boston","strict"
140,10,10,1,4,1,2,8,"Entire home/apt","East Boston","flexible"
99,9,10,1,1,1,1,0.55,"Entire home/apt","East Boston","strict"
155,8,8,3,1,1,1,0.43,"Private room","Downtown","strict"
89,8,10,1,2,1,2,3.54,"Entire home/apt","Beacon Hill","strict"
185,9,10,2,2,1,1,3.46,"Entire home/apt","Beacon Hill","flexible"
157,9,9,2,1,1,1,2.25,"Entire home/apt","Beacon Hill","strict"
185,9,10,2,1,1,1,0.19,"Entire home/apt","Beacon Hill","super_strict_30"
103,9,10,1,1,1,1,0.3,"Private room","Brighton","flexible"
74,10,10,1,1,1,1,3.03,"Entire home/apt","Brighton","flexible"
75,9,9,1,1,1,1,0.36,"Entire home/apt","Dorchester","flexible"
80,10,10,1,1,2,1,0.15,"Private room","Dorchester","moderate"
72,7,7,3,2,1,2,0.18,"Private room","Dorchester","moderate"
60,9,10,10,1,1,0,0.56,"Private room","Dorchester","moderate"
389,10,10,3,4,2,1,0.73,"Entire home/apt","South Boston Waterfront","moderate"
169,9,9,3,1,1,1,4.54,"Entire home/apt","South Boston Waterfront","strict"
361,9,10,2,3,2,2,1.64,"Entire home/apt","South Boston Waterfront","moderate"
285,8,7,3,2,1,1,0.63,"Entire home/apt","South Boston Waterfront","moderate"
175,9,10,2,1,1,1,1,"Entire home/apt","South Boston","moderate"
500,10,10,3,4,2,6,0.85,"Entire home/apt","South Boston","strict"
100,9,9,2,1,1,1,1.22,"Private room","South Boston","strict"
85,9,10,2,1,1,1,0.99,"Private room","Allston","moderate"
195,10,10,1,2,1,1,0.19,"Entire home/apt","Allston","flexible"
60,4,9,2,1,1,1,0.35,"Private room","Allston","moderate"
150,10,10,2,1,1,1,0.12,"Entire home/apt","Allston","strict"
300,8,10,4,2,1,1,1.74,"Entire home/apt","South End","strict"
152,10,10,7,1,1,1,0.43,"Entire home/apt","South End","strict"
137,10,10,7,1,1,1,0.87,"Entire home/apt","South End","strict"
450,9,10,1,3,1,2,0.4,"Entire home/apt","South End","strict"
99,10,10,3,1,1,2,0.63,"Private room","South End","flexible"
